reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
84ce5645-fa93-4a5a-9f4c-0e9fd7e8f763,Sheri Memon,https://play-lh.googleusercontent.com/a-/ALV-UjWQlQhEsBh_AqduuIX5TDtGQ2HuCLEghN7RIw-mpBSCmQ,Maza aagya Good ho gya Foodpanda fasial bhai ko Salam,4,0,v4.2411.3,2024-03-17 19:55:21,,,v4.2411.3
3a0670e9-a6e8-4e65-b61e-f3c5d7948baf,Christian John Gamo,https://play-lh.googleusercontent.com/a/ACg8ocLX4sgVmwSLXqw__vbMlNfV2-oMLtwP1tuXsoTC_QSX=mo,"This update seems to be bugged, rating a vendor don't work anymore.. most of vendors are too slow to prepare foods yet tou disable the raring features..",1,0,v4.2411.3,2024-03-17 19:09:30,,,v4.2411.3
8dacc9a5-ab01-41a9-9b86-30c49cb58386,John Red,https://play-lh.googleusercontent.com/a/ACg8ocIAqkzbFsYvx7FpxcxDQ1AGZa_YKiGESa9LGIP1Nfys=mo,"On this version, app freezes in Vendor feedback form. Hopefully it will be fixed soon.",4,0,v4.2411.3,2024-03-17 18:59:24,,,v4.2411.3
97a85671-000e-4b28-8123-543e560a88cf,muhd naqib,https://play-lh.googleusercontent.com/a/ACg8ocJ4yo8tKW63iVJxL0c6uPTffrQAxaRGVqVhAWvRzq6Z=mo,"macam chibai pakai yg ni, pakai yg lame lagi elok",1,0,,2024-03-17 18:13:23,,,
3e046b0e-3223-4b36-8e4a-c67de483c7fc,MuhdSyazwan BinSulaiman,https://play-lh.googleusercontent.com/a-/ALV-UjXgdzsQFXpz6qSCYIOOALSuDIsG23cZr00Zh4kY9D6Pzf4,Bugs not giving up,3,0,,2024-03-17 18:00:42,,,
9f3a11fb-d248-45fb-a915-42fa7a94d8e2,Joenel Serognas,https://play-lh.googleusercontent.com/a/ACg8ocLVUIe4MI6w-2jtlgBrA5iIKO6l_SkXz8tyU0B6ubxr=mo,Excite To deliver that pick it up to the vendors,5,0,v4.2411.3,2024-03-17 16:02:58,,,v4.2411.3
0fcd52aa-42a5-41c0-8cbd-58c74bca5b97,Ajwad Salleh,https://play-lh.googleusercontent.com/a-/ALV-UjVgE6mjqgWD5XQgP44WGROBPtV0fYqi1uyzkhMocMqSAx0,new update have problems (break session button missing) and the cs agent weren't helpful and just forcefully end chat.,1,0,v4.2411.3,2024-03-17 14:38:56,,,v4.2411.3
d93fea4c-f876-4739-8fea-ae679d58eece,Sumaira Mustafa,https://play-lh.googleusercontent.com/a/ACg8ocITtXkVYXD6apO5iOlLL-jmrdyfw1C5ESrAlGA1OVY=mo,good app,5,0,v4.2411.3,2024-03-17 14:13:12,,,v4.2411.3
074956de-fd14-48fd-8b3b-9fc0baf903f9,Taniya Taniya,https://play-lh.googleusercontent.com/a/ACg8ocJH2ogbejC-zxPjL1Av7Kx0k4zBrXuPJApVqy9GESpi=mo,nice app,2,0,v4.2411.3,2024-03-17 13:31:07,,,v4.2411.3
ff5fb55e-75ba-4dd5-9b06-51083664f6f9,Vicente,https://play-lh.googleusercontent.com/a-/ALV-UjXCH2NFh2HJ7soxmc2addKufrj-YNni1OzZj3OiaWJZWw,Napakabulok ng system nyo hahahaha,1,0,v4.2411.3,2024-03-17 13:18:00,,,v4.2411.3
0a479f1e-ae04-43c4-b85f-956c93220d54,Sapek Shafiq,https://play-lh.googleusercontent.com/a/ACg8ocLELioYjvE2llUuEknC9aGnQNvSqzT17v0vSD3NiS7A=mo,Kenape saye tak ade orderrr?,5,0,v4.2411.3,2024-03-17 11:09:47,,,v4.2411.3
cae8445f-0f19-4222-8398-20f1a8049d3c,Ashis Baidya,https://play-lh.googleusercontent.com/a/ACg8ocJ7gLopkj42eN5ypjM93IHrhxOhgDR-6akzaPlOpiRQ=mo,gd App,5,0,v4.2411.3,2024-03-17 10:16:06,,,v4.2411.3
7ad72d88-5149-4459-ab76-dd0d1f8535ed,jin juro,https://play-lh.googleusercontent.com/a/ACg8ocKruexOaA3DoV7BD8DB714pt3XfJzbOBvVydLcV65Dt=mo,Fare matrix not fix and map nivagation not accurate,1,0,v4.2411.3,2024-03-17 08:31:00,,,v4.2411.3
f7551711-ad80-4046-ab01-7b4c408f8934,Émilie Lambert,https://play-lh.googleusercontent.com/a/ACg8ocLzGi-3wVLGI8gWUOnuZQGGM2TPO-whK56REcCu9r3f=mo,Good,5,0,v4.2411.3,2024-03-17 04:27:11,,,v4.2411.3
23078e18-dea8-4f05-ac19-28d587cad57e,Shaheer Jutt,https://play-lh.googleusercontent.com/a/ACg8ocJWgaXvYdtOYcgl4ldSmKsQMl4yOQUyw1A_2_mGFBET=mo,Good,5,0,v4.2411.3,2024-03-17 03:18:23,,,v4.2411.3
3f9aa82e-0faf-4594-a5a0-620ebd13e45d,Jeanette Agasan,https://play-lh.googleusercontent.com/a/ACg8ocLjHO740a9sLBHFHdiMdFgH51CToZXV03MzM6ZUyCcs=mo,Low fare/delivery fee.,1,0,,2024-03-16 23:19:25,,,
92833a09-e01b-426f-81a9-30070f5c98a7,Md Ibrahim Joni,https://play-lh.googleusercontent.com/a-/ALV-UjU92Ut5WavnwOnHdMfuVQJK22oVIhOlpWSQ1sR1sifG0OI,Good app,5,0,v4.2411.3,2024-03-16 22:07:08,,,v4.2411.3
9e9e6c72-c5e8-4a30-8f29-1df91a03c648,Delmer Mahayag,https://play-lh.googleusercontent.com/a-/ALV-UjXSsBfaZlUkatS0__VEF--oY2pcBGWWWg1aKcOWXnFlwA,Ang pangit Ng update nyo sa app na ito pakibalik nalang Ng una,2,0,v4.2411.3,2024-03-16 21:23:12,,,v4.2411.3
